id,member_id,date,title,tags,prefecture,venue,setlist_main,setlist_encore
392,0,2021/03/26,私立恵比寿中学 Best at the moment series「6Voices」,春ツアー,大阪府,グランキューブ大阪 メインホール,"オメカシ・フィーバー|制服""報連相""ファンク|きっとインフィニティー!|感情電車|SHAKE! SHAKE!|EBINOMICS|どしゃぶりリグレット|I'll be here|紅の詩|踊るガリ勉中学生|藍色のMonday|PANDORA|熟女になっても|君のままで|ジャンプ|愛のレンタル|大人はわかってくれない|春の嵐|バタフライエフェクト|イート・ザ・大目玉|イエローライト",
391,a,2021/03/16,柏木ひなた生誕ソロライブ「over the moon」,生誕|ソロ,大阪府,なんばHatch,I'll be here|How to be a Girl / 安室奈美恵|TOO SHY SHY BOY! / 観月ありさ|恋ごころ / Da-iCE|結ばれた想い|夜に駆ける / YOASOBI|Sunrise それでも陽は昇る / 太陽とシスコムーン@柏木ひなた・小湊美和|宇宙戦争宣戦布告@柏木ひなた・小湊美和|ガタメキラ / 太陽とシスコムーン@柏木ひなた・小湊美和|リフレインが、ずっと@柏木ひなた・小湊美和|夜空ノムコウ / SMAP|江南宵唄 / Negicco|愛のレンタル,Wonderland / iri|サイレントマジョリティー / 欅坂46|自由へ道連れ
390,a,2021/03/16,柏木ひなた生誕ソロライブ「over the moon」,生誕|ソロ,大阪府,なんばHatch,I'll be here|How to be a Girl / 安室奈美恵|TOO SHY SHY BOY! / 観月ありさ|恋ごころ / Da-iCE|結ばれた想い|夜に駆ける / YOASOBI|Sunrise それでも陽は昇る / 太陽とシスコムーン@柏木ひなた・小湊美和|イート・ザ・大目玉@柏木ひなた・小湊美和|宇宙でLa Ta Ta / 太陽とシスコムーン@柏木ひなた・小湊美和|リフレインが、ずっと@柏木ひなた・小湊美和|夜空ノムコウ / SMAP|江南宵唄 / Negicco|愛のレンタル,Wonderland / iri|サイレントマジョリティー / 欅坂46|自由へ道連れ
389,a,2021/03/15,柏木ひなた生誕ソロライブ「over the moon」,生誕|ソロ,愛知県,Diamond Hall,I'll be here|How to be a Girl / 安室奈美恵|TOO SHY SHY BOY! / 観月ありさ|恋ごころ / Da-iCE|結ばれた想い|夜に駆ける / YOASOBI|宇宙でLa Ta Ta / 太陽とシスコムーン@柏木ひなた・小湊美和|宇宙戦争宣戦布告|Be My Love / T&Cボンバー@柏木ひなた・小湊美和|イート・ザ・大目玉@柏木ひなた・小湊美和|夜空ノムコウ / SMAP|江南宵唄 / Negicco|愛のレンタル,Wonderland / iri|サイレントマジョリティー / 欅坂46|自由へ道連れ
388,a,2021/03/15,柏木ひなた生誕ソロライブ「over the moon」,生誕|ソロ,愛知県,Diamond Hall,I'll be here|How to be a Girl / 安室奈美恵|TOO SHY SHY BOY! / 観月ありさ|恋ごころ / Da-iCE|結ばれた想い|夜に駆ける / YOASOBI|月と太陽 / 太陽とシスコムーン@柏木ひなた・小湊美和|たそがれシアター@柏木ひなた・小湊美和|Be My Love / T&Cボンバー@柏木ひなた・小湊美和|イート・ザ・大目玉@柏木ひなた・小湊美和|夜空ノムコウ / SMAP|江南宵唄 / Negicco|愛のレンタル,Wonderland / iri|サイレントマジョリティー / 欅坂46|自由へ道連れ
387,0,2021/03/14,私立恵比寿中学 Best at the moment series「6Voices」,春ツアー,愛知県,日本特殊陶業市民会館 フォレストホール,"オメカシ・フィーバー|制服""報連相""ファンク|きっとインフィニティー!|感情電車|SHAKE! SHAKE!|ラブリースマイリーベイビー|どしゃぶりリグレット|I'll be here|紅の詩|踊るガリ勉中学生|藍色のMonday|PANDORA|チャイム!|君のままで|ジャンプ|愛のレンタル|禁断のカルマ|春の嵐|でかどんでん|シンガロン・シンガソン|イエローライト",
386,0,2021/03/06,私立恵比寿中学 Best at the moment series「6Voices」,春ツアー,宮城県,仙台サンプラザ ホール,"オメカシ・フィーバー|制服""報連相""ファンク|きっとインフィニティー!|感情電車|SHAKE! SHAKE!|ラブリースマイリーベイビー|手をつなごう|I'll be here|紅の詩|踊るガリ勉中学生|藍色のMonday|PANDORA|熟女になっても|君のままで|ジャンプ|愛のレンタル|禁断のカルマ|春の嵐|響|なないろ|イエローライト",
385,0,2021/03/02,Dive/Connect,,配信,配信,あたしきっと無限ルーパー|あなたのダンスで騒がしい|曇天|愛のレンタル|踊るロクデナシ|パクチー|全力☆ランナー|君のままで|自由へ道連れ|春の嵐|I'll be here|参枚目のタフガキ,
384,0,2021/02/21,FC会員限定イベント「エビ中会員限定ファン感謝デー2021」,FCイベント,神奈川県,パシフィコ横浜 国立大ホール,大漁恵比寿節|イート・ザ・大目玉|春休みモラトリアム中学生|SHAKE / SMAP|いつかのメイドインジャピャ～ン|I'll be here|靴紐とファンファーレ|トレンディガール|ジャンプ|大好きだよ|誘惑したいや|ちがうの|スウィーテスト・多忙。|Make you happy / NiziU|PANDORA|オメカシ・フィーバー|23回目のサマーナイト,
383,0,2021/02/21,FC会員限定イベント「エビ中会員限定ファン感謝デー2021」,FCイベント,神奈川県,パシフィコ横浜 国立大ホール,大漁恵比寿節|イート・ザ・大目玉|春休みモラトリアム中学生|SHAKE / SMAP|いつかのメイドインジャピャ～ン|I'll be here|日進月歩|トレンディガール|ジャンプ|大好きだよ|誘惑したいや|明日もきっと70点|フレ!フレ!サイリウム|Make you happy / NiziU|PANDORA|オメカシ・フィーバー|23回目のサマーナイト,
382,0,2020/12/31,第4回 ももいろ歌合戦,,,,仮契約のシンデレラ|えびぞりダイアモンド!!,
381,0,2020/12/27,バンドのみんなと大学芸会2020 エビ中とニューガムラッド,大学芸会,東京都,東京ガーデンシアター,Family Complex|キャンディロッガー|ラブリースマイリーベイビー|ハイタテキ!|Go!Go!Here We Go!ロック・リー|SHAKE! SHAKE!|EBINOMICS|I'll be here|愛のレンタル|自由へ道連れ|曇天@with 吉澤嘉代子|ねぇ中学生@with 吉澤嘉代子 / 吉澤嘉代子|面皰@with 吉澤嘉代子|PLAYBACK|幸せの貼り紙はいつも背中に|大人はわかってくれない@with たむらぱん|ポップコーントーン@with たむらぱん|イエローライト@with たむらぱん|仮契約のシンデレラ|YELL|オメカシ・フィーバー|HOT UP!!!|ジャンプ|スーパーヒーロー,
380,0,2020/12/26,バンドのみんなと大学芸会2020 エビ中とニューガムラッド,大学芸会,東京都,東京ガーデンシアター,"Family Complex|制服""報連相""ファンク|ラブリースマイリーベイビー|ハイタテキ!|売れたいエモーション!|SHAKE! SHAKE!|EBINOMICS|I'll be here|あたしきっと無限ルーパー|使ってポートフォリオ|曇天|愛のレンタル|自由へ道連れ|PLAYBACK|幸せの貼り紙はいつも背中に|大人はわかってくれない@with たむらぱん|感情電車@with たむらぱん|イエローライト@with たむらぱん|仮契約のシンデレラ|YELL|オメカシ・フィーバー|HOT UP!!!|ジャンプ|スーパーヒーロー",
379,0,2020/12/18,バンドのみんなと大学芸会2020 エビ中とニューガムラッド,大学芸会,東京都,東京国際フォーラム ホール,Family Complex|キャンディロッガー|ラブリースマイリーベイビー|ハイタテキ!|売れたいエモーション!|SHAKE! SHAKE!|EBINOMICS|I'll be here|きっとインフィニティー!|使ってポートフォリオ|曇天|愛のレンタル|自由へ道連れ|PLAYBACK|幸せの貼り紙はいつも背中に|大人はわかってくれない|COLOR|イエローライト|仮契約のシンデレラ|YELL|オメカシ・フィーバー|HOT UP!!!|ジャンプ|スーパーヒーロー,
378,7,2020/10/11,星名美怜生誕ソロライブ「PINK DOLL HOUSE:3」,生誕|ソロ,東京都,品川プリンスホテル ステラボール,キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|青い青い星の名前|SHAKE! SHAKE!|シンガロン・シンガソン|君に晴れ / ヨルシカ|23回目のサマーナイト|愛のレンタル|裸の心 / あいみょん|あなたがここにいて抱きしめることができるなら/miwa|イート・ザ・大目玉|PANDORA,オメカシ・フィーバー|タマシイレボリューション / Superfly|キミに39
377,c,2020/10/11,中山莉子生誕ソロライブ「中山莉子の生誕祭。」,生誕|ソロ,東京都,品川プリンスホテル ステラボール,ペコペコリーヌ|大好きだよ|あるあるフラダンス|23回目のサマーナイト|ラブリースマイリーベイビー|Thank you My teens / YUI|ヒカリヘ / miwa|ねぇバーディア / Negicco,"制服""報連相""ファンク|オメカシ・フィーバー"
376,5,2020/10/10,安本彩花生誕ソロライブ「歌って踊って歌謡show!!!安安」,生誕|ソロ,東京都,品川プリンスホテル ステラボール,ちがうの|CDプレイヤー|I'll be here|ポップコーントーン|カレーライス|熟女になっても|愛のレンタル|ジャンプ@アカペラver.|エクレア / 岡崎体育|TSUBOMI|スーパーヒーロー（安本彩花）,
375,b,2020/10/10,小林歌穂生誕ソロライブ「ぽーランド5!!!!!」,生誕|ソロ,東京都,品川プリンスホテル ステラボール,Hello again / My Little Lover|やさしい気持ち / CHARA|ロビンソン / スピッツ|イラスト講座|糸 / 中島みゆき|LOVE LOVE LOVE /DREAMS COME|やさしさに包まれたなら / 松任谷由実|泣き虫ジュゴン / 吉澤嘉代子|人生のパレード / チャラン・ポ・ランタン|STARMANN / YUKI|ぐらりぐら想い|日記,
374,a,2020/10/07,柏木ひなた生誕ソロライブ「Next to you」,生誕|ソロ,東京都,新木場STUDIO COAST,キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|青い青い星の名前|SHAKE! SHAKE!|シンガロン・シンガソン|君に晴れ / ヨルシカ|23回目のサマーナイト|愛のレンタル|裸の心 / あいみょん|あなたがここにいて抱きしめることができるなら / miwa|イート・ザ・大目玉|PANDORA,かもめが翔んだ日 / 渡辺真知子|頑張ってる途中|WOW WAR TONIGHT /H Jungle With T|Everyday Everywhere / 太陽とシスコムーン
373,a,2020/10/07,柏木ひなた生誕ソロライブ「Next to you」,生誕|ソロ,東京都,新木場STUDIO COAST,Steal my Night / 安室奈美恵|VALENTI / BoA|Do it now! / モーニング娘。|好きすぎてバカみたい / DEF.DIVA|I'll be here|ガタメキラ / 太陽とシスコムーン|あなたのダンスで騒がしい|さよならばいばいまたあした|一番綺麗な私を / 中島美嘉|I Believe / 絢香|Silly / 家入レオ|星の数え方|奏 / スキマスイッチ|明日も / MUSH&Co.|テブラデスキー～青春リバティ～|COLOR|MY LOVE / 安室奈美恵,かもめが翔んだ日 / 渡辺真知子|シンガロン・シンガソン|WOW WAR TONIGHT / H Jungle With T|Everyday Everywhere / 太陽とシスコムーン
372,0,2020/10/03,TOKYO IDOL FESTIVAL オンライン 2020,フェス,配信,配信,えびぞりダイアモンド!!|SHAKE! SHAKE!|HOT UP!!!|オメカシ・フィーバー|誘惑したいや|ラブリースマイリーベイビー,
371,0,2020/09/20,エビ中 秋麗と轡虫と音楽のこだま 題して「ちゅうおん」2020,ちゅうおん,埼玉県,秩父ミューズパーク 野外ステージ,風になりたい|君のままで|自由へ道連れ|SHAKE! SHAKE!|誘惑したいや|感情電車|23回目のサマーナイト@バラードver.|ノーダウト@真山りか|タマシイレボリューション@星名美怜|wonderland@柏木ひなた|金木犀の夜@安本彩花|糸@小林歌穂|愛のために@中山莉子|紅の詩|バタフライエフェクト|スターダストライト|まっすぐ|踊るロクデナシ|星の数え方|23回目のサマーナイト,
370,0,2020/09/20,エビ中 秋麗と轡虫と音楽のこだま 題して「ちゅうおん」2020,ちゅうおん,埼玉県,秩父ミューズパーク 野外ステージ,風になりたい|君のままで|自由へ道連れ|SHAKE! SHAKE!|誘惑したいや|感情電車|23回目のサマーナイト@バラードver.|ノーダウト@真山りか|タマシイレボリューション@星名美怜|wonderland@柏木ひなた|金木犀の夜@安本彩花|糸@小林歌穂|愛のために@中山莉子|紅の詩|バタフライエフェクト|ちがうの|まっすぐ|踊るロクデナシ|頑張ってる途中|23回目のサマーナイト,
369,0,2020/08/29,＠JAM ONLINE FESTIVAL 2020,フェス,配信,配信,23回目のサマーナイト|SHAKE! SHAKE!|愛のレンタル|ジャンプ|I'll be here|オメカシ・フィーバー,
368,0,2020/08/16,私立恵比寿中学オンライン学芸会～all of our playlist～,,配信,配信,"ジャンプ|響|春の嵐|SHAKE! SHAKE!|制服""報連相""ファンク|禁断のカルマ|藍色のMonday|トレンディガール|オメカシ・フィーバー|ちがうの|PANDORA|イート・ザ・大目玉|シングルTONEでお願い|I'll be here|曇天|自由へ道連れ|愛のレンタル|HISTORY|星の数え方|サドンデス|COLOR",
367,0,2020/06/21,ONLINE YATYSUI FESTIVAL! 2020,フェス,配信,配信,Family Complex|元気しかない！|仮契約のシンデレラ|シンガロン・シンガソン|YELL|ポップコーントーン|ジャンプ,
366,0,2020/02/16,ファンクラブ会員限定イベント「じゃあ・ベストテン2020」,FCイベント,神奈川県,パシフィコ横浜 国立大ホール,ザ・ティッシュ～とまらない青春～|エビ中一週間|永遠に中学生|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|えびぞりダイアモンド!!|ちちんぷい|テブラデスキー～青春リバティ～|オメカシ・フィーバー|青い青い星の名前|どしゃぶりリグレット|これでいいのだ!@真山りか・中山莉子|神さまの言うとおり@真山りか・小林歌穂・中山莉子|一生 一緒 いいっしょ?@柏木ひなた・小林歌穂|Go!Go!Here We Go!ロック・リー|仮契約のシンデレラ|オーマイゴースト?～わたしが悪霊になっても～|HOT UP!!!|ナチュメロらんでぶー|揚げろ!エビフライ,ジャンプ|全力☆ランナー
365,0,2020/02/16,ファンクラブ会員限定イベント「じゃあ・ベストテン2020」,FCイベント,神奈川県,パシフィコ横浜 国立大ホール,ザ・ティッシュ～とまらない青春～|エビ中一週間|永遠に中学生|キングオブ学芸会のテーマ～Nu Skool Teenage Riot～|えびぞりダイアモンド!!|ちちんぷい|テブラデスキー～青春リバティ～|オメカシ・フィーバー|青い青い星の名前|どしゃぶりリグレット|これでいいのだ!@真山りか・中山莉子|神さまの言うとおり@真山りか・小林歌穂・中山莉子|一生 一緒 いいっしょ?@柏木ひなた・小林歌穂|Go!Go!Here We Go!ロック・リー|仮契約のシンデレラ|売れたいエモーション!|イート・ザ・大目玉|ナチュメロらんでぶー|揚げろ!エビフライ,ジャンプ|感情電車
364,0,2020/01/19,「ミューコミプラス」 presents スタプラアイドルフェスティバル～今宵、シンデレラが決まる～,,神奈川県,横浜アリーナ,Family Complex|ザ・ティッシュ～とまらない青春～|仮契約のシンデレラ|もっと走れっ!!|全力☆ランナー|オメカシ・フィーバー|自由へ道連れ|ジャンプ,
363,0,2019/12/31,私立恵比寿中学 カウントダウン学芸会「ねずみ年の幕開けはエビチュー」,,神奈川県,パシフィコ横浜 国立大ホール,シングルTONEでお願い|愛のレンタル|オメカシ・フィーバー|PANDORA|ジャンプ|Thanks! Merry Christmas K|大漁恵比寿節|U.B.U.|大好きだよ|サクラ・ゴーラウンド|もっと走れっ!!|中人DANCE MUSIC|キラキラネスキラネス|面皰|藍色のMonday|日記|日進月歩|結ばれた想い|ちがうの|トレンディガール|明日もきっと70点|元気しかない！|えびぞりダイアモンド!!|ハイタテキ!|Go!Go!Here We Go!ロック・リー|Family Complex|こりゃめでてぇな,
362,0,2019/12/31,第3回 ももいろ歌合戦,,,,ジャンプ,
361,0,2019/12/29,COUNTDOWN JAPAN 19/20,,千葉県,幕張メッセ ASTRO ARENA,Family Complex|オメカシ・フィーバー|ハイタテキ!|自由へ道連れ|HOT UP!!!|ジャンプ,
360,0,2019/12/21,私立恵比寿中学 バンドのみんなと大学芸会2019 エビ中のフルバッテリー・サラウンド,,千葉県,幕張メッセ イベントホール,半世紀優等生|Family Complex|イート・ザ・大目玉|放課後ゲタ箱ロッケンロールMX|YELL|踊るガリ勉中学生|梅|青い青い星の名前|愛のレンタル|シンガロン・シンガソン|ちがうの|キャンディロッガー|紅の詩|自由へ道連れ|フユコイ|まっすぐ|星の数え方|曇天|HISTORY|涙は似合わない|MISSION SURVIVOR|PANDORA|HOT UP!!!|オメカシ・フィーバー|元気しかない！|サドンデス|ジャンプ,COLOR|永遠に中学生|なないろ
359,0,2019/12/20,私立恵比寿中学 バンドのみんなと大学芸会2019 エビ中のフルバッテリー・サラウンド,,千葉県,幕張メッセ イベントホール,半世紀優等生|Family Complex|イート・ザ・大目玉|放課後ゲタ箱ロッケンロールMX|YELL|結果オーライ|梅|青い青い星の名前|愛のレンタル|シンガロン・シンガソン|ちがうの|フォーエバー中坊|紅の詩|自由へ道連れ|フユコイ|まっすぐ|星の数え方|曇天|HISTORY|フレ!フレ!サイリウム|MISSION SURVIVOR|PANDORA|HOT UP!!!|オメカシ・フィーバー|元気しかない！|サドンデス|ジャンプ,歌え!踊れ!エビーダダ!|ポップコーントーン|感情電車
358,0,2019/12/08,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,北海道,カナモトホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|未確認中学生X|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|ちがうの|星の数え方|ジャンプ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,えびぞりダイアモンド!!|COLOR|永遠に中学生
357,0,2019/11/27,Pop’n アイドル04,,東京都,TSUTAYA O-EAST,星の数え方|Go!Go!Here We Go!ロック・リー|アンコールの恋|ちがうの|あなたのダンスで騒がしい|HOT UP!!!|Family Complex|ジャンプ,
356,3,2019/11/26,真山りか生誕ソロライブ「まやまにあ -Level.4-」,生誕|ソロ,東京都,マイナビBLITZ赤坂,Liar Mask|Family Complex|ちちんぷい|大人はわかってくれない|キラキラ / aiko|大爆発NO.1//えびぞりダイアモンド!!//チャイム!//ザ・ティッシュ～とまらない青春～//オーマイゴースト?～わたしが悪霊になっても～//もっと走れっ!!//仮契約のシンデレラ//Go!Go!Here We Go!ロック・リー//梅//禁断のカルマ//未確認中学生X//バタフライエフェクト//ハイタテキ!//夏だぜジョニー//スーパーヒーロー//まっすぐ//シンガロン・シンガソン//でかどんでん//トレンディガール|キスして抱きしめて / MISIA|お願いジーザス|ちがうの|青い青い星の名前,Shen-Shen Passion Night|蜃気楼|春の嵐
355,0,2019/11/24,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,群馬県,桐生市市民文化会館 シルクホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|未確認中学生X|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|ちがうの|星の数え方|ジャンプ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,どしゃぶりリグレット|フユコイ|買い物しようと町田へ
354,0,2019/11/23,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,神奈川県,パシフィコ横浜 国立大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|未確認中学生X|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|ちがうの|星の数え方|ジャンプ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,オーマイゴースト?～わたしが悪霊になっても～|Go!Go!Here We Go!ロック・リー|涙は似合わない
353,0,2019/11/21,EXPERIENCE Vol.1,,千葉県,幕張メッセ イベントホール,金八DANCE MUSIC|PANDORA|星の数え方|YELL|あなたのダンスで騒がしい|イート・ザ・大目玉,
352,0,2019/11/17,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,鹿児島県,鹿児島県文化センター 宝山ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|未確認中学生X|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|ちがうの|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,キャンディロッガー|ポップコーントーン|青い青い星の名前
351,0,2019/11/11,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,青森県,リンクモア平安閤市民ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|梅|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|ちがうの|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,自由へ道連れ|明日もきっと70点|エビ中一週間
350,0,2019/11/10,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,宮城県,仙台銀行ホール イズミティ21 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|梅|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|ちがうの|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,手をつなごう|響|さよならばいばいまたあした
349,7,2019/11/06,星名美怜生誕ソロライブ「PINK DOLL HOUSE:2」,生誕|ソロ,東京都,マイナビBLITZ赤坂,Family Complex|売れたいエモーション!|イート・ザ・大目玉|ザ☆ピース! / モーニング娘。|ハイタテキ!|ここでキスして。 / 椎名林檎|踊るロクデナシ|結ばれた想い|One Last Time / Ariana Grande|自由へ道連れ|PANDORA,中目黒の冬風・・・NAMIDA@真山りか・星名美怜|リフレインが、ずっと@真山りか・星名美怜|キミに39
348,0,2019/11/04,第40回法桜祭 後夜祭　supported by　UtaTen!,,東京都,日本大学 神田三崎町キャンパス 大講堂,YELL|仮契約のシンデレラ|シンガロン・シンガソン|ハイタテキ!|あなたのダンスで騒がしい|Family Complex,
347,0,2019/11/03,アイドルライブ2019～初めての学園祭！未確認明大生X～,,東京都,明治大学 和泉キャンパス 第二校舎 6番教室,未確認中学生X|YELL|ハイタテキ!|シンガロン・シンガソン|曇天|大人はわかってくれない|自由へ道連れ|日進月歩|トレンディガール|Family Complex|ラブリースマイリーベイビー|HOT UP!!!|チャイム!|紅の詩|星の数え方|ちがうの,
346,0,2019/11/02,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,福岡県,福岡市民会館 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|梅|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|ちがうの|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,踊るガリ勉中学生|靴紐とファンファーレ|青い青い星の名前
345,c,2019/10/28,中山莉子生誕ソロライブ「中山莉子の生誕祭。」,生誕|ソロ,東京都,マイナビBLITZ赤坂,青い青い星の名前|ペコペコリーヌ|星の数え方|リブート / miwa|アイドルばかり聴かないで / Negicco|明日もきっと70点|I'm your MANAGER!!!|Family Complex|MISSION SURVIVOR,永久ゾンビーナ / でんぱ組.inc|ハイタテキ!|永遠に中学生
344,0,2019/10/27,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,静岡県,富士市文化会館ロゼシアター 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|梅|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|I can't stop the loneliness|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,ちがうの|紅の詩|COLOR
343,0,2019/10/25,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,広島県,JMSアステールプラザ 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|梅|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|I can't stop the loneliness|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,チャイム!|トレンディガール|お願いジーザス
342,0,2019/10/22,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,大阪府,オリックス劇場,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|梅|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|I'm your MANAGER!!!|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,"きっとインフィニティー!|制服""報連相""ファンク|ザ・ティッシュ～とまらない青春～"
341,0,2019/10/20,第14回渋谷音楽祭2019～Shibuya Music Scramble～,,東京都,渋谷音楽祭2019会場 109前特設ステージ,Family Complex|仮契約のシンデレラ|シンガロン・シンガソン|感情電車,
340,0,2019/10/19,私立恵比寿中学秋田分校～5th Anniversary of our gakugeeeekai～,秋田分校,秋田県,秋田県立体育館 大体育場,イート・ザ・大目玉|Family Complex|売れたいエモーション!|春休みモラトリアム中学生|PANDORA|フォーエバー中坊|ワンダフル東北産 / いぎなり東北産|青春修学旅行 / いぎなり東北産 with 柏木ひなた|元気しかない！ エビ中 meets いぎなり東北産|リンドバーグ / 桜エビ～ず|それは月曜日の9時のように / 桜エビ～ず with 中山莉子|あなたのダンスで騒がしい エビ中 meets 桜エビ～ず|MISSION SURVIVOR|誘惑したいや|アンコールの恋|曇天|でかどんでん|EBINOMICS|星の数え方|青い青い星の名前|BUZZER BEATER,ラブリースマイリーベイビー|スーパーヒーロー |COLOR
339,0,2019/10/14,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,新潟県,上越文化会館 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|梅|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|I'm your MANAGER!!!|星の数え方|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,全力☆ランナー|使ってポートフォリオ|フレ!フレ!サイリウム
338,0,2019/10/11,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,埼玉県,大宮ソニックシティ 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|金八DANCE MUSIC|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|I'm your MANAGER!!!|結ばれた想い|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|PANDORA|放課後ゲタ箱ロッケンロールMX|Family Complex,スターダストライト|誘惑したいや|ポップコーントーン
337,0,2019/10/06,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,千葉県,市川市文化会館 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|金八DANCE MUSIC|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|I'm your MANAGER!!!|結ばれた想い|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|未確認中学生X|放課後ゲタ箱ロッケンロールMX|Family Complex,PANDORA|日進月歩|手をつなごう
336,0,2019/09/29,ようこそ秋冬ホールツアー2019〜世界のみなさんおめでとうアイドルって楽しい〜,,奈良県,なら100年会館 大ホール,仮契約のシンデレラ|ハイタテキ!|熟女になっても|YELL|金八DANCE MUSIC|禁断のカルマ|バタフライエフェクト|シンガロン・シンガソン|元気しかない！|I'm your MANAGER!!!|結ばれた想い|踊るロクデナシ|曇天|まっすぐ|頑張ってる途中|Lon de Don|未確認中学生X|放課後ゲタ箱ロッケンロールMX|Family Complex,歌え!踊れ!エビーダダ!|スウィーテスト・多忙。|感情電車
